20220606 091700;12763.5;12763.5;12763;12763;2
20220606 091800;12760.25;12760.25;12753;12758;16
20220606 091900;12757.75;12757.75;12757.5;12757.5;2
20220606 092000;12756.5;12756.75;12756.5;12756.75;2
20220606 092100;12752.5;12755.75;12751.5;12751.5;4
20220606 092200;12753.25;12757.75;12753.25;12757.75;9
20220606 092500;12758.75;12758.75;12757.75;12757.75;2
20220606 092600;12757.75;12757.75;12754.5;12754.5;7
20220606 092700;12752.75;12754.75;12752.5;12754.75;6
20220606 092800;12756.75;12756.75;12756.75;12756.75;5
20220606 093000;12756.75;12756.75;12756.75;12756.75;1
20220606 093200;12756.25;12756.25;12752.25;12754.75;6
20220606 093400;12751.5;12751.5;12748.5;12749;13
20220606 093500;12751.5;12751.5;12751.5;12751.5;3
20220606 093600;12751.5;12751.5;12751.5;12751.5;1
20220606 093700;12751.25;12751.25;12747;12750;17
20220606 093800;12750;12750;12750;12750;1
20220606 094000;12745;12745.5;12740;12741.25;10
20220606 094100;12741;12741;12735.25;12737.75;10
20220606 094200;12737.5;12742.25;12735.25;12742.25;11
20220606 094300;12742.75;12742.75;12742.75;12742.75;1
20220606 094400;12739.5;12742.75;12739.5;12742.75;2
20220606 094500;12741.25;12741.25;12734.25;12734.75;3
20220606 095100;12745;12745;12745;12745;1
20220606 095200;12740;12740;12739.75;12739.75;2
20220606 095300;12739.75;12739.75;12737.5;12737.75;7
20220606 095400;12737.75;12738;12737.75;12738;2
20220606 095500;12738.25;12738.25;12736.25;12736.25;2
20220606 095800;12737;12737;12737;12737;1
20220606 100200;12739.25;12740.75;12739.25;12740.75;2
20220606 100300;12745.5;12745.75;12745.5;12745.75;2
20220606 100400;12748;12755.5;12748;12753.75;26
20220606 100500;12751.75;12752.25;12749.5;12749.5;4
20220606 100600;12751;12751;12750.25;12750.25;3
20220606 100700;12749.5;12749.5;12749.5;12749.5;1
20220606 101300;12753;12753;12753;12753;1
20220606 101400;12749;12752.75;12746.75;12752.75;4
20220606 101500;12750.5;12750.5;12750.5;12750.5;1
20220606 101900;12750;12750;12750;12750;1
20220606 102100;12750;12750;12750;12750;1
20220606 102300;12756.75;12757;12756;12756;3
20220606 102400;12752.25;12755;12752.25;12755;2
20220606 102500;12758.25;12761.75;12758.25;12761.75;10
20220606 102600;12759.75;12759.75;12758;12758;3
20220606 102700;12760;12760;12756.5;12758;3
20220606 102900;12758;12758;12758;12758;1
20220606 103000;12762.25;12762.25;12760.25;12760.25;2
20220606 103400;12769.25;12769.25;12766.25;12766.25;2
20220606 103700;12763;12763;12762;12762;2
20220606 103900;12760;12760;12760;12760;1
20220606 104000;12763;12763;12761.75;12763;3
