20241212 043900;22031.75;22031.75;22031.75;22031.75;1
20241212 044000;22031.25;22031.25;22031.25;22031.25;2
20241212 044100;22032.75;22032.75;22032.75;22032.75;2
20241212 044200;22031.5;22031.5;22031.5;22031.5;2
20241212 044500;22033;22033;22033;22033;1
20241212 044700;22032.25;22033;22032.25;22033;2
20241212 044800;22031.75;22031.75;22031;22031;10
20241212 045300;22030.5;22031;22030.5;22031;2
20241212 045700;22032.5;22032.75;22031.75;22031.75;5
20241212 050100;22033;22033;22033;22033;2
20241212 050200;22033;22033;22033;22033;1
20241212 050400;22032.5;22032.5;22032.5;22032.5;1
20241212 050700;22031;22031;22031;22031;1
20241212 050800;22030.25;22030.25;22029.75;22029.75;4
20241212 050900;22029;22031;22029;22031;6
20241212 051000;22029.25;22029.25;22029.25;22029.25;1
20241212 051100;22030.25;22030.25;22029.5;22029.5;3
20241212 051200;22029;22029;22029;22029;1
20241212 051400;22030.5;22030.5;22030.5;22030.5;2
20241212 051500;22030.75;22030.75;22030.75;22030.75;1
20241212 051600;22030.25;22030.25;22030.25;22030.25;1
20241212 051900;22030;22030;22030;22030;2
20241212 052200;22029.75;22029.75;22028.25;22028.25;9
20241212 052300;22030;22030;22030;22030;2
20241212 052400;22030;22030.5;22030;22030.5;7
20241212 052500;22030.5;22030.5;22029.25;22029.25;7
20241212 052600;22030;22030;22029.5;22029.5;2
20241212 052700;22029.25;22029.25;22029.25;22029.25;1
20241212 052800;22028.5;22030;22028.5;22030;2
20241212 052900;22030;22030;22030;22030;1
20241212 053100;22030.5;22030.5;22030.5;22030.5;2
20241212 053200;22031;22031.25;22031;22031.25;2
20241212 053300;22030.75;22030.75;22030.75;22030.75;1
20241212 053500;22030.75;22030.75;22030.75;22030.75;4
20241212 053600;22030.75;22030.75;22030;22030;2
20241212 054100;22029;22029;22026.5;22026.5;5
20241212 054300;22028.75;22028.75;22028.75;22028.75;2
20241212 054400;22028.75;22028.75;22028.75;22028.75;1
20241212 054500;22029.5;22029.5;22029.5;22029.5;1
20241212 054600;22030.25;22032;22030.25;22031.75;7
20241212 055000;22031.75;22031.75;22031.75;22031.75;1
20241212 055100;22032.25;22035;22032.25;22035;11
20241212 055200;22032.75;22032.75;22032.75;22032.75;1
20241212 055300;22032.75;22032.75;22032.75;22032.75;9
20241212 055400;22032.5;22032.5;22032.5;22032.5;1
20241212 055600;22033.5;22034.5;22033.5;22034.5;2
20241212 055700;22033.5;22033.5;22033.5;22033.5;7
20241212 055800;22033.75;22033.75;22033.5;22033.5;3
20241212 060000;22035;22035;22035;22035;1
20241212 060100;22035.25;22038.25;22035.25;22038;16
20241212 060200;22038;22039.25;22038;22038;18
20241212 060300;22039.75;22043.25;22039.75;22040.5;31
20241212 060400;22040;22040;22038.75;22038.75;4
